   1000    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000    0.0000000000       0   0.000000000000000
      1    0.0000000000    0.0000000000    0.0000000000    0.0666666667    0.0666666667    0.0088888889       0   0.000039506172840
      2    0.1333333333    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
      3    0.2666666667    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
      4    0.4000000000    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
      5    0.5333333333    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
      6    0.6666666667    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
      7    0.8000000000    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
      8    0.9333333333    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
      9    1.0666666667    0.0000000000    0.0000000000    0.1333333333    0.0666666667    0.0088888889       0   0.000079012345679
     10    1.2000000000    0.0000000000    0.0000000000    0.0666666667    0.0666666667    0.0088888889       0   0.000039506172840
     11    0.0000000000    0.1333333333    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     12    0.1333333333    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     13    0.2666666667    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     14    0.4000000000    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     15    0.5333333333    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     16    0.6666666667    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     17    0.8000000000    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     18    0.9333333333    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     19    1.0666666667    0.1333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     20    1.2000000000    0.1333333333    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     21    0.0000000000    0.2666666667    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     22    0.1333333333    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     23    0.2666666667    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     24    0.4000000000    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     25    0.5333333333    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     26    0.6666666667    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     27    0.8000000000    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     28    0.9333333333    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     29    1.0666666667    0.2666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     30    1.2000000000    0.2666666667    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     31    0.0000000000    0.4000000000    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     32    0.1333333333    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     33    0.2666666667    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     34    0.4000000000    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     35    0.5333333333    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     36    0.6666666667    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     37    0.8000000000    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     38    0.9333333333    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     39    1.0666666667    0.4000000000    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     40    1.2000000000    0.4000000000    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     41    0.0000000000    0.5333333333    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     42    0.1333333333    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     43    0.2666666667    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     44    0.4000000000    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     45    0.5333333333    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     46    0.6666666667    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     47    0.8000000000    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     48    0.9333333333    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     49    1.0666666667    0.5333333333    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
     50    1.2000000000    0.5333333333    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     51    0.0000000000    0.6666666667    0.0000000000    0.0666666667    0.1333333333    0.0088888889       0   0.000079012345679
     52    0.1333333333    0.6666666667    0.0000000000    0.1333333333    0.1333333333    0.0088888889       0   0.000158024691358
